comment,sentiment_scores,sentiment,subjectivity,word_count
I like that this is not an overly technical video and drew me in to DS instead of being scary with loads of terminology,"{'neg': 0.12, 'neu': 0.787, 'pos': 0.094, 'compound': -0.1779}",Negative,0.55,24
"Thanks a lot, it's really motivating !","{'neg': 0.0, 'neu': 0.31, 'pos': 0.69, 'compound': 0.7707}",Positive,0.2,7
"currently I'm learning randomly, try to catch up with what I don't understand when reading the source code","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.45,20
"Excellent video, I hope could followe your advice and the track you propose. BTW, great desk...","{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.8934}",Positive,0.875,16
"Hello from Brazil, i loved your video, i'm trying to use ML(Neural network and random forest) in human body signals.  I want to develop a project that can predict which muscle in shoulder needs a surgery.","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.6369}",Positive,0.46666666666666673,38
"My goal is to discover Data Science. By now I am a chemist, and  I don't know how it could be useful for chemistry project, but I am sure there could be a link . Thanks for your videos ! it's super cool ! :)","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.9707}",Positive,0.5675925925925925,43
"Finally a video worth watching for...
Keep spam my feed please","{'neg': 0.182, 'neu': 0.511, 'pos': 0.307, 'compound': 0.1779}",Positive,0.55,11
I should learn a lot for creating my own model,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}",Positive,1.0,10
The actual advice starts at 2:09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.1,6
Would you do a Document of your experience of how to star?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,12
You’re literally so cool. I strive to be like you,"{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.6696}",Positive,0.65,12
thanks for the info...I noticed the trackball on your desk ...what trackball are you using?,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",Positive,0.2,16
Ken Jee. Been Following you since you had 10 views on each video. I am SOOOOOO glad you are killing it. I already saw it coming,"{'neg': 0.15, 'neu': 0.748, 'pos': 0.102, 'compound': -0.34}",Negative,0.55,26
Thank you so much for coming up with this video! This is definitely impactful! My first video of this channel and hi from your subscriber!,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.7249}",Positive,0.3444444444444444,25
"Hi, thanks for the video. I was really looking for this kind of answers. Although I already signed in the 365 data science course in Udemy before watching this.

Just I have a question that terrifies me. Do I need to be a math wizard? Just the word algorithm terrifies me.
I always struggle with numbers, even now I miss the most common and simple operations. 

I'm doing a statistics course in Khan Academy to catch up as fast as I can. But still freak out about it.

What can you suggest? Not to panic? Or focus myself inf hard core maths, statistics, algebra...???

Hope you can answer.","{'neg': 0.124, 'neu': 0.792, 'pos': 0.083, 'compound': -0.3832}",Negative,0.47485119047619045,109
"Without real world experience you won't have any credibility. Develop a feel for the data, what's valid, what's not, identify insights, patterns that jump out at you. Then develop a story to convince your stakeholders. Use their language.","{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.25}",Positive,0.30000000000000004,41
I paused the video and read your wall posts and it was amazing. Your channel looks pretty amazing too. I was wondering what capstone projects to work on and I think I'll find an answer within your material. Great job!,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.945}",Positive,0.8875,41
"Hey Ken, I don't know you, but the algorithm recommended this vid.  I think it is better if you start off with describing a bit about who you are otherwise I don't think the title itself can really grab people's attention because you haven't established validity.  Maybe just something to think about for future vids.","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.7227}",Positive,0.27499999999999997,59
"I have become very confused with the different advice various people give regarding data science. The coding languages like R and python seem to give the user a more technical and intricate level of work but these don't seem inviting to me when there are options like Matlab available which is significantly more user friendly especially for beginners. I graduated with an engineering degree last year, I have since tried to study machine learning with python after having no background in the language and it seemed more difficult to study and memorize all the different algorithms one has to go and create or the the different uses of packages like numpy. On the other hand I started a course on data science with MATLAB and the ease of graphing and using visual aids seemed to make Matlab a more desirable choice for me. That being said, I don't really hear of Matlab being a buzz-word in the data science community, why is this? Where would Matlab be more applicable than software languages like python or R?","{'neg': 0.055, 'neu': 0.782, 'pos': 0.163, 'compound': 0.9677}",Positive,0.49219298245614024,178
Thanks very much - really helpful.  I think my goal right now is to figure out what my goal is ;-),"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.8051}",Positive,0.48392857142857143,19
Very good summary of what should assist those on this path. Well done Ken.,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.6478}",Positive,0.7800000000000001,14
"Great video. Also, you should make a video about how to style your hair, too :D","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.8455}",Positive,0.875,16
"It has inspired me a lot! I really recommend this video
https://techiesphere.co/data-science/career-in-data-science-how-to-build-as-a-fresher/","{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.7419}",Positive,0.2,13
I am a commerce graduate and want to pursue my career in data science but i am not sure if commerce educational background will help me .Do i necessarily need to have a technical educational background to pursue my career in this field ?please help and answer.,"{'neg': 0.048, 'neu': 0.731, 'pos': 0.221, 'compound': 0.8297}",Positive,0.49777777777777776,47
"...please Ken. ""off of"" = ""on""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
This is so helpful. I'm really new to Data Science field. I'm working as an intern data scientist. I don't really have much work at office which is really frustrating. I'm applying to many companies but I'm not able to get into any. Can someone tell me what am I don't wrong?,"{'neg': 0.038, 'neu': 0.859, 'pos': 0.103, 'compound': 0.5488}",Positive,0.5399350649350649,58
"Thanks for a really informative, helpful video.","{'neg': 0.0, 'neu': 0.401, 'pos': 0.599, 'compound': 0.7165}",Positive,0.2,7
Hey Ken have you thought about creating an intensive comprehensive course in Data Science? Lots of courses just teach the concepts but not real-world varied applications with different dirty and challenging datasets?,"{'neg': 0.103, 'neu': 0.752, 'pos': 0.144, 'compound': -0.2982}",Negative,0.7999999999999999,32
Project Management 101,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
"Hi Ken,  would you choose studying master in Statistics or Data Science ? If you had to start over","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,18
1:15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,1
"Best advice from a data scientist: 1) nothing is what it seems. If you have yet to enter the data science and analyst field (still in school or studying), what you think a data scientist is day to day is wrong. So keep an open mind. We’re not writing algorithms on the windows of dorm rooms. Hint: 90% of our work is research and data preparation/cleaning. If you want to be a kick ass data scientist, learn how to interview data users. Coding is the easy part. 

2) did I say be open minded? Good. Now tell yourself over and over and over, “almost no companies know what data science is”. And neither do you. So let me tell you what data science is: it’s the ability to understand and manipulate data and/or information. That’s it. Data science is not Python. If I give you an excel sheet of data and ask you to create a pivot that shows me counts and sums of those counts and you do that; you are being a data scientist. Your ability to code in a certain language does not = data science. I’m telling you this, cause being and looking this internet conceived data scientist part/person is a misconception and can kill your dream of ever growing into a great data scientist. Give yourself credit for what you know. And be confident that because you can analyze data in excel, you can also learn object oriented programming. 

3) nothing is what it seems. Just cause a job title doesn’t say data scientist doesn’t mean your not going to do data science work. I’m a business intelligence developer. I manage data from Oracle, SQL Server and Cloud data lakes. When I sit down at my desk, I open Dbeaver, SQL Server,  Visual Studio and Jupyter Notebook. All these IDE’s get used daily. That means I coding in 3 languages at a minimum daily. ONLY ONE of those languages is Python. 

My job title is NOT data scientist. 

My point in all my rubbish talk is that data science is a lot like the cloud. Over 10 years ago, the cloud concept became the rage. And yet most companies are still struggling to implement or even leverage the cloud. Data science is sadly going down that path too. Most companies and their managers are posting jobs to hire data scientists and as long as the job posting has a requirement of “must know Python”, it’s a data scientist job posting. However, 99% of the managers hiring data scientist don’t know what a data scientist is themselves. And those managers couldn’t tell you what a Jupyter notebook is. Or how to write/print  “hello world” in Python. Yet they’re interviewing candidates for Python development. 😁

If and when you enter the so called data scientist career path, be open minded. This is a journey not a goal. Enjoy the trip. Be flexible. Knowledge trumps job titles. If you want to get paid the big bucks, be the most valuable player. That means work on everything sent your way. And show off your skills. 

Good luck!","{'neg': 0.047, 'neu': 0.847, 'pos': 0.107, 'compound': 0.9793}",Positive,0.5058989621489621,547
"Do you just make videos on how to learn datascience, noting some courses and website here and there?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,18
bro your video is extremely helpful and very practical about data science . i got really motivated again in data science .keep up ur work really appreciate your work. thanks,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.9058}",Positive,0.38,29
"Thanks for video 
What course should a student enrol for degree program that will create job opportunity in data science field.
Should I go for degree in data science or degree in computer engineering? Thanks","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.8658}",Positive,0.2,35
Subscribed! I really like how informative your channel is without being preachy. A lot of tech youtubers big themselves up to  a point where you feel you're too late or too shit. Your channel provides useful resources and info. Thanks,"{'neg': 0.079, 'neu': 0.726, 'pos': 0.195, 'compound': 0.6468}",Positive,0.31428571428571433,41
"Thank you for sharing your wisdom Ken! 
Keep sharing.","{'neg': 0.0, 'neu': 0.298, 'pos': 0.702, 'compound': 0.8955}",Positive,0.0,9
"Hi Ken, thanks for the insight. Im currently doing a full stack web developer course and after i finish i want to branch out to something different. Data science maybe the option. I have no background in computer science or maths. Would u still think its achievable to accomplish or would it be too difficult of a task? If you think it is achievable, what math do u recommend i start learning? Thank You","{'neg': 0.06, 'neu': 0.725, 'pos': 0.216, 'compound': 0.8823}",Positive,0.55,74
"Iam  an electrical engineering graduate past out on 2019 and am interested in  data science .I do have programming knowledge in c,c++ .is any job  experience is necessary for this to start learning...","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4019}",Positive,0.5833333333333334,34
We all know consulting is a fake career.,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}",Negative,1.0,8
Love the way he describes getting into this field!,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.6696}",Positive,0.6,9
Is a bachelors degree in business analytics a good start in the field of data science if you’re really bad at maths and know nothing about programming ??,"{'neg': 0.134, 'neu': 0.773, 'pos': 0.093, 'compound': -0.3078}",Negative,0.6333333333333333,29
"I have statistics bachelor degree but I graduated 7 years ago and I never worked on my major,, basically I don't know anything about it.I'm really interested in Data science these days. I started to learn Python last month, how realistic to be data scientist in one year for someone starting from zero? do you recommend any master about it or online courses might be enough ? Thank you ! I really like your videos please keep sharing with us.","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.9701}",Positive,0.31428571428571433,80
What do you think of the job demand  in 2025-2030? And I'm also concerned about the paying.. is the income good in the data science career? What salary can I expect?,"{'neg': 0.046, 'neu': 0.85, 'pos': 0.104, 'compound': 0.4479}",Positive,0.6000000000000001,32
"I have certain use cases in mind for diabetology research, would love to have a personal chat on how we can leverage data science for that.","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.743}",Positive,0.49047619047619045,26
"Hello Ken, I am a doctor involved in clinical research and i stumbled upon your channel while trying to understand how to handle large clinical datasets. You are doing a great job of guiding us through data science","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6249}",Positive,0.5892857142857143,38
My man is stoned.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,4
"Hi, great video. I have a question, I hope you can help me
I am reading a few articles about this profession and I saw that the massive job opportunities require an IT graduate? And massive knowledge of statistics, how deep do I need to know about these skills? I am 40 yo a biologist, I got a PhD, but in environmental science...
I don’t want to spend time and money if the market will exclude me","{'neg': 0.033, 'neu': 0.827, 'pos': 0.14, 'compound': 0.6818}",Positive,0.65,79
"Can we learn Ml and Ds parallel i am interested in both .
Also give suggestions to learn these feilds online","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",Positive,0.25,20
"So glad I came across your channel, this was a super helpful video !","{'neg': 0.0, 'neu': 0.438, 'pos': 0.562, 'compound': 0.883}",Positive,0.8333333333333333,13
"Hello Ken, 
Kindly let me know the best resources for learning  DNN, NLP and CV, which will cover everything from basics to advance. Thanks in advance.","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.8834}",Positive,0.4666666666666666,26
"Nice video Ken. In the business of sharing... This guy's stuff is good... Not free but, reasonable.

https://machinelearningmastery.com/

Keep up the good work.","{'neg': 0.067, 'neu': 0.725, 'pos': 0.208, 'compound': 0.5992}",Positive,0.7200000000000001,25
Helo sir is there any differrance between data science degree and data base mangement degree,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,1.0,15
My next goal is Kaggle grandmaster!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
Damn boi you growing fast lol,"{'neg': 0.265, 'neu': 0.294, 'pos': 0.441, 'compound': 0.2023}",Positive,0.6499999999999999,6
Can i learn data science through data science course on coursera,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,11
I have just pass my high school. Is data science still be useful and demanding in 2025?,"{'neg': 0.101, 'neu': 0.745, 'pos': 0.154, 'compound': 0.25}",Positive,0.26999999999999996,17
"Hey ken!
As a beginner should i learn the fundamentals of machine learning at first Because i know python then i jump to maths?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3333333333333333,24
Do you have a hickey ?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
"Truly helpful mate, thanks 👍🏽","{'neg': 0.0, 'neu': 0.189, 'pos': 0.811, 'compound': 0.8225}",Positive,0.2,5
@Ken Jee what is this keyboard that you are using?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,10
"Hello  I'm from Japan!
This video was fantastic!!!
My goal is to lead the Japanese DS world and make the world great!!!","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.871}",Positive,0.5499999999999999,23
"In your opinion, is a certified bootcamp a good way to go if available?","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",Positive,0.5,14
Data science makes my head hurt. I wish I ran into your video when I was still in school. I literally graduated TODAY!,"{'neg': 0.158, 'neu': 0.727, 'pos': 0.115, 'compound': -0.2481}",Negative,0.0,23
"The thing I really like about your video is the stress on getting stuck into projects. I am a few months into learning about Machine Learning, but it is only since I started focusing on actually doing projects that I actually feel like I am beginning to understand what is going on. Before, I was focusing on programming, algebra, statistics, and I felt like I was just going through the motions, but now that I started trying to do the projects its like I am waking up and finally learning. Wish I had gotten stuck into projects much sooner.","{'neg': 0.058, 'neu': 0.779, 'pos': 0.163, 'compound': 0.9121}",Positive,0.38571428571428573,99
"You forgot the step where you learn the basic concepts of data science and machine learning.
""Basic statistics"" won't cover that, and copying code you found on Kaggle without understanding why things are done that way is a good way to pick up some terrible habits. Like not understanding overfitting, for example.","{'neg': 0.055, 'neu': 0.85, 'pos': 0.096, 'compound': 0.3182}",Positive,0.4625,53
Thank buddy ! It surely helps,"{'neg': 0.0, 'neu': 0.194, 'pos': 0.806, 'compound': 0.807}",Positive,0.8888888888888888,5
I want to become more familiar with R this summer,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",Positive,0.5,10
"Hi Ken,
I have a question for you: I'm studying social sciences at the moment with a specialization in quantitative data analysis. We're not just doing basic stuff, I already did courses on geodata analysis, network analysis (even did an analysis of Twitter communities with data that I scraped with the Twitter rest API), multilevel models, structural equation models and causal analysis. But we have no courses on machine learning (actually there would have been a course this semester, but it got dropped because of corona -.- I guess it's too difficult to run a Zoom stream for a guy working with machine learning, idk...). And we also didn't do much on efficient coding / speeding up the code. I'm mostly working with R.
What do you say would be a good next step to get deeper into data science with that pretty solid foundation of knowledge on statistics? Can you recommend courses, books or other sources for my situation? All the data science sources that I found were starting from zero which was a bit annoying for me.

Thanks!","{'neg': 0.051, 'neu': 0.836, 'pos': 0.114, 'compound': 0.917}",Positive,0.3761904761904762,183
"Hi everyone. I am graduating from college this year with an economics degree. I have about a year of experience working as a data analyst (MySQL, Stata, R, Python proficient). Since startup recruiting has been a bit tricky because of the virus, I want to use the next few months while I am unemployed and living at home to become more proficient in higher ML techniques.","{'neg': 0.027, 'neu': 0.952, 'pos': 0.022, 'compound': -0.0772}",Negative,0.275,66
"Hi ken, i dont have a background in mathematics and statistics but i am a SAS programmer. Can i become a data scientist?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,23
"Hi, I am from technical support background with 4 years of experience. Can I start learning data science now? 
Does it helps to my carrier enhancement.","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.6486}",Positive,0.1,26
Is Computer hardware & Instruction set architecture necessary before starting to learn Data science ?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.55,13
It’s great to be able to watch and listen to  someone who’s gone through what you’re currently trying to get through! I’m also going to do a 2nd masters (in Business Analytics) starting in the Fall and I’ve been trying to get a lot of practical experience via personal projects and some really good online resources from Coursera and Dataquest. It’s pretty cool to get reminded of the big picture like this and I look forward to watching the rest of your videos and new  releases! Thanks for the awesome content and for providing clarity to those in pursuit of their dreams!,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.981}",Positive,0.47534965034965027,114
"Hi K, thank you so much.. I have longing to learn data science, the problem was where to start .. Your advices are on point.. At least now I know where to start.. Thank you 🙏","{'neg': 0.107, 'neu': 0.762, 'pos': 0.131, 'compound': 0.235}",Positive,0.30000000000000004,35
Do well in my summer data science research project,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",Positive,0.0,9
"I have a background in Business and I am trying to understand Python but since I don't have the background in the technical side and I am finding it difficult. Thanks for the information, I think I am familiarizing myself with Python.","{'neg': 0.081, 'neu': 0.823, 'pos': 0.096, 'compound': 0.1531}",Positive,0.43333333333333335,43
"I was very interested in Machine learning and data Science.
I would like to see all your videos. They may help me to achieve my goal. Please do many videos that encourage and guide the beginners.
Thanks 😊","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9402}",Positive,0.44999999999999996,38
"Thanks for the video, very reassuring. Please can you recommend any free statistics for data science courses? Would really appreciate it.","{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.9457}",Positive,0.375,21
can i self learn data science if my math is incredibly bad? (like grade 2-3 standard),"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.5849}",Negative,0.3333333333333333,16
"Thank you for sharing your experiences, and recommendations if you did it all over.  I just started my journey to Data Science, and have been studying from the ground up to prepare me for a pricey Data Science bootcamp this summer.  I'll definitely be all over Kaggle, and try my own projects!","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.807}",Positive,0.75,53
"Hi Ken, great video sharing your advice!
I've started learning Python for some time now, but there is still so much more to learn.","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5778}",Positive,0.625,25
I don't even know what data science is,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,9
I want to start out as analyst for supply chain or industrial engineering in general. Should I be starting out in R or python ?,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",Positive,0.3,24
Your channel is like gold needle inside of haystack,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",Positive,0.0,9
:),"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",Positive,1.0,0
I see this is what Kylo Ren does in his spare time.  Teaching data science.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,15
How much time the one should practice in a day???,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.2,10
I am now 32 can i learn ? And Can  I do data science job?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,14
"Im 10 views away from 69,420 views feels bad man","{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}",Negative,0.6666666666666666,10
Subscribed 7 minutes into. Really insightful. :D,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.6498}",Positive,0.6,7
"This is such a helpful video, you are great!! I have subscribed","{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.8168}",Positive,0.625,12
"I am a physics phd student and i also work a full time job, i knew programming would be someting i will love and master since we first got introduced to pascal 7 years ago and matlab and fortran later( that's all we learned, but it gave me the basics) , so now i want to learn Data science for my phd work ( i could just use a software that everyone else use at the lab to analyse and visualise my experimental data) and also to have a job as a DS too, it's perfect now with the quarantine i have more then enough time to learn.

So, do you think i can learn DS in 3 months?i learned python the last two weeks it's easy but i didn't build any projects yet.  

I love your channel, thank you loads 🙏🙏","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.9733}",Positive,0.4893939393939393,145
Man the background music is so chilling.,"{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.1258}",Negative,0.9,7
Started my first EDA,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3333333333333333,4
Datacamp is the resource I’m using,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,8
"Hi Ken!
Great video, you gained a subscriber here.
I like more books rather than videos but I will definitely try kagel.


At this moment I'm learning R and I'm following these books that I picked:
Practical Statistics for Data Science; (read)
R for Data Science; (read)
Introduction to Statistical Learning with R; (read)
Elements of Statistical Learning; (on it)
Advanced R; (next)


Any books you recommend to fill some gaps here?


Thanks!","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.9574}",Positive,0.3785714285714286,75
7:02 to get motivated !,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.5093}",Positive,0.0,4
How is towardsdatascience course?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,4
"I already know python I have some basic knowledge of statistic and different library used for data visualisation

nowhere is my main question of how I can train myself to professionally become a data scientist, I tried udemy courses but they were basic I want to learn things that are practically used

I did my graduation in computer science engineering so I know how to write code and all","{'neg': 0.0, 'neu': 0.976, 'pos': 0.024, 'compound': 0.1154}",Positive,0.2566666666666667,69
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
I like it!,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4199}",Positive,0.0,3
Thanks a lot!,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761, 'compound': 0.4926}",Positive,0.2,3
"Trying to figure out by learning introductory course in Data Science that, what I wanna do in this field.
Need a over view of Data Science.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,27
"Hi everyone. I recently decided to try to learn python and ML by myself. Although I have a career in finances, I have a lot of boring repetition in my work. My goal is to understand enough in the next 6months to 1 year so I can move into more of a financial data analyst. I’ll provide updates every month or so :)","{'neg': 0.039, 'neu': 0.896, 'pos': 0.065, 'compound': 0.3749}",Positive,0.4642857142857143,64
I will become a Data scientists & Full stack web developer & entrepreneur,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.55,11
Can you give any recommendation of a website where I can practice python as a beginner,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,16
My goal is to deploy a model by the end of this year,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,13
"Hi Ken, this is a great video. I appreciate you taking the time to talk about this topic in depth. If I heard correctly, you said it took you five years to get to where you are today. Can you shed some more light on that? During the last five years were you working as a data scientist/analyst, or is this something that you pursue in your spare time? 

I am wondering because I am trying to transition into a career related to data science. Specifically, I would to work in a role related quantitative research in the finance industry. I have been studying ~20 hours/week the last six months, and on and off the previous six months. I have been using resources such as Datacamp and Quantopian to practice and learn. However, it is frustrating that I am at the level that I would like to be at, and I am beginning to wonder if getting a masters degree in data science or financial engineering would be the better route. I would love to get your opinion on self taught vs. traditional education.","{'neg': 0.016, 'neu': 0.892, 'pos': 0.092, 'compound': 0.9308}",Positive,0.45,184
"Ken, I really liked this video. This is my first visit to the channel. I've been setting data science learning goals and I've been doing it at an intense pace for about 6 months now. This video was very important to me as I was able to review my goals and check if I'm going the right way. It seems that I need to get my hands on real projects and show what I can and can't do. Always learning. Thanks.","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.8119}",Positive,0.5992559523809524,85
"I’m a data science student. Currently studying data science for my masters. I read mechanical engineering for my bachelors and honestly it has been very hard understanding everything. That aside the system for my academic calendar doesn’t do much to support good self study so I’m still a beginner at everything although I’ve been doing fairly well with my assignments. This makes it hard for me to present myself to companies because immediately they see you’re about to be a graduate with an Msc. in data science, they expect the most from you which is fair but then to someone like me who had zero background in this course before starting, it is quite intimidating. It makes me wonder if there’s ever a company out there who will have the patience to allow me to grow in my knowledge whiles still contributing to the job requirements.","{'neg': 0.046, 'neu': 0.859, 'pos': 0.096, 'compound': 0.6826}",Positive,0.47881944444444446,158
Hello! I am creating videos about data science application for business. Feel free to suscribe to my channel if you are interested in this topics :D,"{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.9104}",Positive,0.7666666666666666,26
I dont have a cs degree and dont know coding can i do data science,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,15
So cool to see someone with the same background as me (eerily so). Although you’re a few years ahead,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.3804}",Positive,0.2916666666666667,21
I'm a sales professional and I would like to learn data science course.,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",Positive,0.1,14
Hey man do you have any contact details which you can share? I would really like to ask something privately.,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6115}",Positive,0.2875,20
"Amazing video , who even disliked it? not me haha I hit the like button. I COMPLETELY SMASHED IT","{'neg': 0.221, 'neu': 0.511, 'pos': 0.268, 'compound': 0.2778}",Positive,0.55,18
"Yooo liked your video! I am an economics student, and I am thinking of minoring in Data Science. Would you recommend it?","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.68}",Positive,0.8,22
